X,Y,Id,gridcode,Shape_Length,Shape_Area
-76.0118393330154,36.6538934396918,2488,32820,0.000215595668009883,2.90509325403922e-09
-76.0698210930288,36.6538664902333,2489,32838,0.000323393502071667,5.81018650807843e-09
-76.0675303890543,36.653799116587,2490,32734,0.000107797834289158,7.26273317339553e-10
-76.0682445493626,36.6537856680256,2491,32734,0.000323393502526415,3.63136657137877e-09
-76.0114755153253,36.6537182682115,2492,32820,0.000107797833948098,7.26273312743855e-10
-76.0676651363469,36.653691318753,2493,32734,0.000107797834175472,7.26273315807653e-10
-76.0679076814737,36.6535835209189,2494,32734,0.000107797834061785,7.26273314275754e-10
-76.0678537822139,36.6541090091921,2495,32734,0.0139598195152075,4.3866908205234e-07
-76.0698615172166,36.6536374198358,2496,32838,0.000700685921628974,1.52517396043865e-08
-76.0690799829194,36.6535565714603,2497,32838,0.000161696751433738,1.452546636211e-09
-76.0689721850853,36.6534487736263,2498,32838,0.000161696751206364,1.45254662855151e-09
-76.0689452356268,36.6535296220017,2499,32838,0.00156306859412325,3.26822991638555e-08
-75.9031656418616,36.6540551626109,2500,32729,0.00630617329454708,3.58779017478944e-07
-76.0691877807534,36.653233177958,2501,32838,0.00016169675097899,1.45254662701961e-09
-76.0125265442076,36.6532466526872,2502,32820,0.000161696751092677,1.45254663008341e-09
-76.069160831295,36.6531253801239,2503,32838,0.000215595668123569,2.17881994435916e-09
-76.0677998836396,36.6530854559361,2504,32838,0.000269494585040775,2.90509325403922e-09
-76.0692821038583,36.6529502086435,2505,32838,0.000161696751092677,1.45254663008341e-09
-75.9027209754533,36.653233177958,2506,32729,0.00571328520709358,3.81293490207705e-07
-76.0688239630634,36.652667239329,2507,32838,0.000107797833948098,7.26273312743855e-10
-76.0107209304866,36.6526402898705,2508,33068,0.000107797834175472,7.26273315807653e-10
-76.0107209304866,36.6525863909534,2509,33068,0.000107797833834411,7.26273311211955e-10
-75.9024380061388,36.652505542578,2510,33069,0.000107797834061785,7.26273314275754e-10
-76.0690260840024,36.6525724162242,2511,32838,0.00107797834095891,2.03356528043168e-08
-76.0113138185741,36.6523707952852,2512,33068,0.000107797834289158,7.26273317339553e-10
-76.0697132951947,36.6523168963682,2513,32838,0.000107797833834411,7.26273311211955e-10
-76.0681098024125,36.6522899469097,2514,32838,0.000161696750865303,1.45254662395581e-09
-76.0679885298492,36.6522629974511,2515,32838,0.000107797834402845,7.26273318871452e-10
-76.0123244232688,36.6531248801239,2516,32820,0.0116960650000237,5.66493185452191e-07
-76.0103571127965,36.6521551996171,2517,33068,0.000269494585040775,2.90509325863491e-09
-76.0103975369843,36.6521013007001,2518,33068,0.000107797833948098,7.26273312743855e-10
-76.0096699019468,36.6541898575677,2519,33068,0.0296983032936851,8.83148350811906e-07
-76.0684736201027,36.6519396039488,2520,32838,0.000107797834175472,7.26273315807653e-10
-76.0695650735154,36.6513602167586,2521,32838,0.000215595668123569,2.17881994129536e-09
-76.0687296399586,36.6524516436608,2522,32838,0.0451133935688404,1.60796911871034e-06
-75.9021819862828,36.6518722041346,2523,33069,0.0172476534555699,1.1293550042993e-06
-75.9011174826711,36.6500800913107,2524,33488,0.000107797834061785,7.26273314275754e-10
-76.9141341538435,36.6504573837301,2525,33309,0.0069529602988041,5.78113558561794e-07
-75.9019259664269,36.6500800913107,2526,33439,0.00727635380178526,3.69673117170101e-07
-75.9012252805053,36.6495141526818,2527,33488,0.000107797834061785,7.26273314275754e-10
